Text,Topic,Language
"💚💚💚💚💚💚💚💚💚💚","art","ENGLISH "
"Masterpiece!!","art","ENGLISH "
"مريت من هنا ادخل صفحتي وما رح تندم","art","ARABIC "
"👏👏🙌","art","ENGLISH "
"You are really incredible 👍👍 love you work","art","ENGLISH "
"Wow amazing work.","art","ENGLISH "
"Congratulations! Waow","art","ENGLISH "
"This is perfect! 🎨💕","art","ENGLISH "
"mjspaintings 👍","art","ENGLISH "
"Thank you very much for sharing my art !!!😱😱😱💕","art","ENGLISH "
"When the next season coming out","art","ENGLISH "
"Wow💥🔥🔥","art","ENGLISH "
"It’s FANTASTIC","art","ENGLISH "
"Whooaa","art","ENGLISH "
"Amazing photography😍😍😍","art","ENGLISH "
"Sende iyi ki varsın bitanem, seviliyorsun. Nice senelere🖤🖤","art","TURKISH "
"Ağağğaaağağağa","art","AZERBAIJANI "
"Yaa tebrik ederim💜💜 Sen de iyi ki varsın, biz de seni çok seviyoruz💞 Nice senelere❤️💘","art","TURKISH "
"Allah kahretsin çok güzel😭","art","TURKISH "
"ya şu gölgelendirmelerine hastayım 🤧💞","art","TURKISH "
"İlk açtığından beri takip edemiyorum belki ama ikinci ve devamını beraber kutluycaz :)","art","TURKISH "
"Ben seni ilk zamanından beri takip etmiyorum ama olsun ilk senen kutlu olsun","art","TURKISH "
"Nice senelere bebeğim 😍🧡","art","TURKISH "
"Oha oha çok güzel","art","TURKISH "
"Ellerine sağlık💜💜","art","TURKISH "
"Çizimin de çok hoş 💜🔥👌❤️👏👍😍","art","TURKISH "
"harika bir gönderi olmuş💗","art","TURKISH "
"Admin bir şey sormak istiyorum: çizimi geliştirmek için bir şey önerir misin veya daha önce çizim üstüne eğitim aldın mı aldıysan faydası oldu mu? Ayrıca çizimlerin çok güzel👍Umarım sayfan çok daha büyür. Tebrik ederim😊👌","art","TURKISH "
"Harika olmuş","art","TURKISH "
"sanırsam sayfa 500 takipçiyken buradayım.. her geçen gün kendini o kadar geliştiriyorsun ki ağzım açık izliyorum 💖","art","TURKISH "
"umarım diğer yaşlarını da kutlayabilirim bu bebişin.🌸💛 seni ve sayfanı seviyorum meleğim, umarım daha iyi yerlere gelirsin 🙇😻","art","TURKISH "
"Indelible one😍","art","TURKISH "
"What a view, why it's not real :(","art","ENGLISH "
"Hep yalan hep😒😒","art","TURKISH "
"😲🔥😍","art","ENGLISH "
"Palabras perfectas y sabias para este momento de mi vida. GRACIAS❤️","art","SPANISH "
"Me encanta todo lo que haces viví, cada frase, color, se ve el amor en ti💕! Inspiras!","art","SPANISH "
"Que linda por que todo te queda tan divino❤️❤️","art","SPANISH "
"Que hermosa frase! Me encantaron la paleta de colores! ❤️ feliz domingo hermosaaaaa","art","SPANISH "
"👆LO AME💘","art","SPANISH "
"Esto es simplemente hermoso ❤️🎨👏🏻🙌","art","SPANISH "
"🤩🤩🤩🤩Wow","art","ENGLISH "
"💫💫💫","art","ENGLISH "
"Wallpaper please 😍😍","art","ENGLISH "
"WALLPAPER PLEASEEE","art","FILIPINO "
"💓💓💓😲","art","ENGLISH "
"QUE FRASEEE TAN TOPPP","art","SPANISH "
"No puedo creerlo es algo q la verdad simple lo había pensado y ahora se tenia que decir y se dijo 😘💗👍","art","SPANISH "
"Hermosas palabras 🙌","art","SPANISH "
"Me llegó al corazón hpy 💜","art","SPANISH "
"Otro nuevo wallpaper para mi coleccion! Gracias por cambiarme el fondo de pantalla cada mes :)","art","SPANISH "
"🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼","art","ENGLISH "
"Palabras mágicas y sabías 💖💖💖🌟🌟🌟","art","SPANISH "
"🙏🏻✨","art","ENGLISH "
"Genial...","art","ENGLISH "
"Maravilloso !!!!!!💜","art","SPANISH "
"Ame tú foto💚","art","SPANISH "
"Nice Post 😍 Follow me back","art","ENGLISH "
"❣️❣️❣️","art","ENGLISH "
"Me encanta✨","art","SPANISH "
"Eres la mejor ☝️☝️☝️","art","SPANISH "
"Totalmente 💜","art","SPANISH "
"Siempre publicando en el momento perfecto. 💫","art","SPANISH "
"👏🏻👏🏻👏🏻👏🏻","art","ENGLISH "
"¡Qué lindo! 🥺♥️","art","SPANISH "
"Wuaooo que mensaje tan hermoso 😘. Gracias por tan bonitas palabras 👏","art","SPANISH "
"Que hermoso tu trabajo!! Cuando vienes a Chile? 💖","art","SPANISH "
"❤️ gracias","art","SPANISH "
"Así es!","art","SPANISH "
"🤗 me encanta ❣️","art","SPANISH "
"Totalmenteeeeee 🌠🌠🌠🌠🌠🌠🌠","art","SPANISH "
"Porque tengo que amar todo lo que venga de tiiiii😩😩 obsesión a milll","art","SPANISH "
"Hermosooooooo 😍","art","SPANISH "
"Esa paleta de colores es divina❤💐","art","SPANISH "
"Hermosas palabras, hermoso lo que haces, yo amo el arte la pintura todo lo que lleve color y desde que te encontré por esta red cada ves que veo uno de tus trabajos me dan mas y mas ganas de seguir dedicándome a esto también y de ponerle un poco de color a la vida ❤️ te admiro un montón","art","SPANISH "
"Que Linda..Porque cada cosas Que Haga Le Queda Tan bien 💯💖","art","SPANISH "
"💜👏","art","ENGLISH "
"💫💫💫💫","art","ENGLISH "
"😍🙌🏼","art","ENGLISH "
"Wow amazing, what equipment are you using","art","ENGLISH "
"😍🔝🔝🔝🔝🔝","art","ENGLISH "
"اوباما مع وين فان ديزل","art","ARABIC "
"اعرفه","art","ARABIC "
"ڤين ديسل فرع الكويت يا مبدع🇴🇲❤️🇰🇼","art","ARABIC "
"فان ديزل قحطة","art","ARABIC "
"زوقك روعةة🙈❤","art","ARABIC "
"😅wooow","art","ENGLISH "
"هذا اوباما مو ڤان ديزل😝👍🏻","art","ARABIC "
"🤣👌🏽👌🏽👌🏽","art","ENGLISH "
"Bonmr diesel. 😂😂","art","SPANISH "
"ههههه great work","art","ARABIC "
"😂تو هذا انته.","art","ARABIC "
"😅 older bonmr","art","ENGLISH "
"Пандочка?!","art","RUSSIAN "
"Как же мне нравятся все ваши малыши и малышки, ваши работы узнаваемы. Браво!!!","art","RUSSIAN "
"😍😍Очередной красотун!!!!👏👏👏👏😍","art","RUSSIAN "
"👏😍😍😍","art","ENGLISH "
"Вика, я сейчас шью мишку по твоей выкройке! Просто готова тебя расцеловать-это сплошное удовольствие! Я уже столько ткани перепортила😂 Спасибо огромное!!!😍😍😍😘😘😘Хочется и тебе какой-нибудь подарочек сделать!🙌💓💓💓","art","RUSSIAN "
"Lo spettacolo proprio regaaa😍😍😍😍","art","ITALIAN "
"Как красиво! И огромное спасибо за организацию такого незабываемого пленера:)","art","RUSSIAN "
"Nice👌🏽","art","ENGLISH "
"Яна, как всегда прекрасно😍😘","art","RUSSIAN "
"Пошла еще раз посмотрела на индатреновый - у меня небо точно другого цвета 🙈🙈🙈","art","RUSSIAN "
"Яна, ты - замечательная!!! 💖💖💖 Спасибо тебе за такую гармоничную организацию Настиного пленера, за доброту, надежность и заботу! ❤️❤️❤️","art","RUSSIAN "
"A sunflower 🌻 field😍😍😍 so Beautiful this scenery","art","ENGLISH "
"Sempre 🤟💙","art","ITALIAN "
"Fantastica foto 😀!","art","ITALIAN "
"Stupenda foto vicino casa mia ❤️","art","ITALIAN "
"Wow fantastico!!!😊😍🙌","art","ITALIAN "
"Bel profilo...😍","art","ITALIAN "
"منورة يا عسل أحمر الشفاه أحمر للبس حلوة منورة يا عسل انتي اطيب من عسل يا عسل","art","ITALIAN "
"😘💖😍","art","ENGLISH "
"جمیله","art","PERSIAN "
"منور 😍😍😍😍😍😍😍😍😍😍😍😍 كتير حلوة اليش","art","ARABIC "
"هاذ عيد افطار يعني بس لما واحد صايم بجي العيد مو مثلك لا تصوم ولا شي 😒😒","art","ARABIC "
"عيوني انتِ ❤️","art","ARABIC "
"Trop belle","art","FRENCH "
"😘😘😘","art","ENGLISH "
"ماشاء الله عنك قمر","art","ARABIC "
"عز الله حررنا فلسطين 🤣🤣🤣","art","ARABIC "
"اللله يهديكي يارب","art","ARABIC "
"روعة 😍😍","art","ARABIC "
"يابعد عمري⁦❤️⁩🍃😍","art","ARABIC "
"منورة ملكة الشاشة","art","ARABIC "
"هاي مرحبا انسي نسرين طمني عن انشري لي حسابي انا من متابع عينك❤️❤️❤️❤️❤️","art","ARABIC "
"مﻻك💙💙💙","art","ARABIC "
"Da se naježiš! 🤗♥️","art","CROATIAN "
"Prelepo!😍♥♥♥","art","CROATIAN "
"Prelepo...","art","SLOVENIAN "
"What a hideous way to spoil the view.","art","ENGLISH "
"Who else though it was iron man at first 😂😂","art","ENGLISH "
"Bloody awful","art","ENGLISH "
"🤔","art","ENGLISH "
"A little more colourful than Verity at ILFRACOMBE Harbour 😊","art","ENGLISH "
"Virgin mother is a pathethic concept. But nice statue tough.","art","ENGLISH "
"What a horrible piece of sculpture.","art","ENGLISH "
"Yikes😵‼️","art","ENGLISH "
"🤔🤔🤔🤔","art","ENGLISH "
"Awful! 👎","art","ENGLISH "
"I thought it was fantastic! My kids were full of questions and marvelled that a baby grows all "squished up" inside a mum.","art","ENGLISH "
"Yesss!","art","ENGLISH "
"🔥🔥🔥LET ME KNOW IF YOU NEED MIXTAPE COVERS ,LOGOS, COVER ARTS , CARTOON PICS,ANIMATED VIDEO AT AFFORDABLE PRICES📷📷📸📸📹📠💯","art","ENGLISH "
"Very  nice x","art","ENGLISH "
"Even culture/art  has gone mad","art","ENGLISH "
"הכי חתיךךךךךך","art","HEBREW "
"💥🔥💥","art","ENGLISH "
"נעל בת זונה","art","HEBREW "
"איזה הורס","art","HEBREW "
"אבל אני לוקח אותך בנעליים חח","art","HEBREW "
"רועה גרמנייייייי שרופה","art","HEBREW "
"אחחחממערער","art","HEBREW "
"ילד יפה ❗️","art","HEBREW "
"חתיך 🔥 🔝😎","art","HEBREW "
"Whoop whoop ✌see you sooner than later","art","ENGLISH "
"Icon 👑","art","ENGLISH "
"מלך🔥","art","HEBREW "
"ילד יפה 🔥","art","HEBREW "
"😍😍❤️","art","ENGLISH "
"Swag","art","ENGLISH "
"Good Job 👍","art","ENGLISH "
"बहुत सुंदर","art","HINDI "
"#Such_A_Dope_Shot_ 💓 Perfect Styling","art","ENGLISH "
"Looks epic! 👌🔥🔥","art","ENGLISH "
"Fuggin A🤯","art","ENGLISH "
"Amazing😍","art","ENGLISH "
"😲😲 #cantwait","art","ENGLISH "
"Might want to correct the typo.","art","ENGLISH "
"sick shot! 🔥","art","ENGLISH "
"بسیار عالی بله اصلاح شد🌺🌺","art","ENGLISH "
"کارتون عالیه خانم پرویزی","art","PERSIAN "
"خیلی عالی😍😍","art","PERSIAN "
"👏👏👏👏افرین به شما.😍😍😍","art","PERSIAN "
"C’est le singe qui va allez le chercher","art","FRENCH "
"Gg🙌","art","ENGLISH "
"C’est mérité mon gars🔥","art","FRENCH "
"You look like my mom when she was 21","art","ENGLISH "
"Speechless beauty 🤤🤤","art","ENGLISH "
"So beautiful babe 😍","art","ENGLISH "
"Wow 😍😍😍😍","art","ENGLISH "
"Stunner😍😍😍","art","ENGLISH "
"😏😏","art","ENGLISH "
"Who's the lucky one","art","ENGLISH "
"Beauty ❤️ loved this glam on youuuu","art","ENGLISH "
"So gorg 🔥","art","ENGLISH "
"Eres la novia más hermosa que he visto en mi vida, y mira que he visto muchas (soy músico en fiestas). Saludos!!!","art","SPANISH "
"Casate conmigo hermosa Jamillette😍💜","art","SPANISH "
"Omg gorgeous!!!","art","ENGLISH "
"👌👌👌👌💯💯💯💯💯","art","ENGLISH "
"Hermosa","art","ENGLISH "
"Wife goals ❤️💍👑","art","ENGLISH "
"❤️😍🥰❤️😍😍🥰","art","ENGLISH "
"Wowww beautiful ❤️❤️❤️","art","ENGLISH "
"Omg wow","art","ENGLISH "
"Que hermosa novia","art","SPANISH "
"Beauty 😍","art","ENGLISH "
"A Mexican queen 👑 Love it","art","ENGLISH "
"Hermosa princesa 😍😍","art","SPANISH "
"Beautiful 😍😍","art","ENGLISH "
"😏","art","ENGLISH "
"Most beautiful 👰 eeeeeeeverrrrrrr! 🌹🌹🌹🌹","art","ENGLISH "
"⚘⚘⚘⚘","art","ENGLISH "
"Stunning ☘️","art","ENGLISH "
"So stunning 😍","art","ENGLISH "
"Absolutely stunning 🙌🏼🙌🏼","art","ENGLISH "
"Beautiful💥","art","ENGLISH "
"🦋💎","art","ENGLISH "
"Omg so beautiful 😍","art","ENGLISH "
"Jamillete, tienes un rostro bellísimo.😍","art","SPANISH "
"SO PERFECT 🙏❤️❤️","art","ENGLISH "
"NICE","art","ENGLISH "
"Hermosisima de novia 👰🏼!!!! Cuando nos casamos 💏😅","art","SPANISH "
"Insane 🙌🏻","art","ENGLISH "
"A whole meal 👑","art","ENGLISH "
"❤️😍😘💋🔥🔥🔥","art","ENGLISH "
"Wedding princess 😍😍😍😍","art","ENGLISH "
"wow 😍","art","ENGLISH "
"Those eyes are insaneeee😍","art","ENGLISH "
"🙌🙌🙌💯💯💯","art","ENGLISH "
"👏👏👏😍😍😍👏","art","ENGLISH "
"So lovely babe💕","art","ENGLISH "
"Q hermosa eres!!","art","SPANISH "
"Love you too","art","ENGLISH "
"👉🤗😊☺️😉😘🌹💋🌹😘😉☺️😊🤗👈","art","ENGLISH "
"No words for this picture it’s too beautiful wow","art","ENGLISH "
"🤩🤩🥰","art","ENGLISH "
"Congrats!","art","ENGLISH "
"Omg they so did 😍","art","ENGLISH "
"A real queen 💗","art","ENGLISH "
"What a beauty!","art","ENGLISH "
"🤩😍🤩","art","ENGLISH "
"Wow!! Exciting 👏👏","art","ENGLISH "
"Woaaahh🔥","art","ENGLISH "
"Stunning!!","art","ENGLISH "
"Aahh I love how soft the texture is","art","ENGLISH "
"I missed your posts 😭💕","art","ENGLISH "
"SIS YOUR STYLE IT TOOK ME A SECOND THIS LOOKS SO GOOD AHSNDNSLDLDNL 💞💓💓💕💘💕💖","art","ENGLISH "
"AAAAAAAAAAAAAAAAAAHHHHHH THE STYLE, THE COLORS 💖💖💖💖💖💖💖💖💖💖💖💖💖 PLS TAKE MY HEART","art","ENGLISH "
"AMAZING!!! ❤️❤️❤️❤️❤️💓💓💓💓💓","art","ENGLISH "
"Wooow that's more than amazing ❤️ it's perfect 👌","art","ENGLISH "
"Sexy ass","art","ENGLISH "
"Imma marry you one day","art","ENGLISH "
"💍💍💍💍💍💍🤩🤩🤩","art","ENGLISH "
"😍😍😍😍🤤🤤🤤🤤","art","ENGLISH "
"Like Wow","art","ENGLISH "
"You’re fucking hotter than a sack of potatoes","art","ENGLISH "
"Let me love you","art","ENGLISH "
"My whole heart","art","ENGLISH "
"🤤🤤🤤🤤🤤🤤🤤🤤","art","ENGLISH "
"Sexy head","art","ENGLISH "
"👅👅👅👅😩😩❤️❤️","art","ENGLISH "
"😍😍😍😍👅👅👅👅💍","art","ENGLISH "
"🤤🤤🤤💍","art","ENGLISH "
"🤩🤩🤩🤩❤️❤️","art","ENGLISH "
"🤩😩","art","ENGLISH "
"🤤🤤🤤🤤💍😩","art","ENGLISH "
"🥵🥵🥵🥵❤️","art","ENGLISH "
"🥴🥴🥴🥴🥴🥴😻","art","ENGLISH "
"Hottie","art","ENGLISH "
"🤩🤩🤩🤩🤩🤩","art","ENGLISH "
"😻😻😻😻😻😻","art","ENGLISH "
"🤤🤤🤤🤤","art","ENGLISH "
"😍😍😍😍😩😩😩😩","art","ENGLISH "
"😻😻😻😻😻😘😘","art","ENGLISH "
"🤤🤤🤤🤤😻😻😻😻","art","ENGLISH "
"😍😍😍😍🥰🥰🥰","art","ENGLISH "
"😍😍😍😈😈😈😈","art","ENGLISH "
"🥵🥵🥵🥵🥵🥵🥵🤩","art","ENGLISH "
"😻😻😻😻😻😽","art","ENGLISH "
"👅👅😻😻","art","ENGLISH "
"😍😍😍😍😍🥺","art","ENGLISH "
"🥵🥵🥵🥵🥰🥰","art","ENGLISH "
"😻😻😻😈😈😈😈😈","art","ENGLISH "
"😍😍😍🤩🤩🤩👅","art","ENGLISH "
"🤩🤩🤩🤩👅","art","ENGLISH "
"😽😽👅","art","ENGLISH "
"🤩🤩🤩🤩😽😽😽😽","art","ENGLISH "
"Yes bitch","art","ENGLISH "
"Hello..brilliant work..💕 what are the charges?? And how to place order?","art","ENGLISH "
"How cute is this one 😍😍","art","ENGLISH "
"😍😍😍😍😋","art","ENGLISH "
"This is so adorable! 💛","art","ENGLISH "
"End work 👍","art","ENGLISH "
"This is so cute...i want one with my cats!!!!","art","ENGLISH "
"NYC","art","ENGLISH "
"it’s sunday tho bro","art","ENGLISH "
"Was this text to balls 😂","art","ENGLISH "
"can i be this cool","art","ENGLISH "
"Sai's always Sai's for Raph","art","ENGLISH "
"Tmnt awesome","art","ENGLISH "
"That looks awesome","art","ENGLISH "
"🤙🤙🤙","art","ENGLISH "
"👌👍✌️","art","ENGLISH "
"Wow nice pic ❤️❤️❤️❤️","art","ENGLISH "
"شباب بنات الخميس الجاي راح اروح اخطب واهل للبنيه مراقبين حسابي  عل انستا اريد منكم خدمه بداعت امهاتكم تعلقون علئ حسابي مثلا واحد يكتب الله يوفقك والثاني يكتب شو ما اجيت اللصلاه شو مختفي وانتو تعرفون بعد ما وصيكم  فدوه عليكم القرآن","art","ARABIC "
"منورة  الكون..أميرة الكون..ربي يسعدج دووووووم يا رب..👑👑👑👑😻😻😻😻🌷🌷🌷🌷","art","ARABIC "
"كلك جمال وذوق 😍❤️","art","ARABIC "
"منورة😍😍","art","ARABIC "
"كيكايه","art","ARABIC "
"❤️جميلة جدا","art","ARABIC "
"نورتي","art","ARABIC "
"ورده","art","PERSIAN "
"عسل رشاوي","art","ARABIC "
"🌹🌹🌹💟","art","ENGLISH "
"منوره 🌹","art","ARABIC "
"بالتوفيق","art","ARABIC "
"عسل","art","PERSIAN "
"😍احبج","art","ARABIC "
"💜💜💜💜💜💜💜💜💜💜💜💜","art","ENGLISH "
"🌹❤","art","ENGLISH "
"منورة ست رشا ودووم الضحكة","art","ARABIC "
"منورة 😘😘😘😘","art","ARABIC "
"🍓🍓🍓🍓","art","ENGLISH "
"منوره ست رشا","art","ARABIC "
"🌹🌹🌹🌹🌹","art","ENGLISH "
"هنياله الحشيش😘","art","ARABIC "
"منورة الغالية جنج ملاك","art","ARABIC "
"فدوه للوردة","art","ARABIC "
"☆☆","art","ENGLISH "
"&; ‏ ف باكء فباك للجميع __✈🔥🌋","art","ARABIC "
"Elsa 💪","art","ENGLISH "
"Raps 💛","art","ENGLISH "
"Rapunzel","art","SPANISH "
"Elsa","art","ENGLISH "
"I got Rapunzel, but I love both either way so it makes no difference to me C:","art","ENGLISH "
